"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.01,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",3.12,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",60.09,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",9782.8,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.53,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.1,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",21.48,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",46.32,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.39,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",2.53,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",64.13,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10807.31,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",41.86,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",28.33,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",36.62,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",33.05,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",5.62,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",2.67,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",54.14,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-11T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.07,"provisorisch"
"2023-01-11T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.58,"provisorisch"
"2023-01-11T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",8.8,"provisorisch"
"2023-01-11T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",57.04,"provisorisch"
"2023-01-11T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",66.66,"provisorisch"
"2023-01-11T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.03,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.17,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",6.37,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.57,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",9.78,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",60.04,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.98,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",3.68,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",65.21,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",7740.95,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.47,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.98,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",20.01,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",54.19,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.51,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.27,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",63.6,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10213.79,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",30.53,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",18.05,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",30.7,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",42.63,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",6.41,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3.11,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",54.05,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-12T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.34,"provisorisch"
"2023-01-12T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.53,"provisorisch"
"2023-01-12T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.56,"provisorisch"
"2023-01-12T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",65.29,"provisorisch"
"2023-01-12T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",72.65,"provisorisch"
"2023-01-12T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.01,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.17,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",5.55,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.89,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",7.72,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",65.89,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",3.89,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",2.75,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",73.75,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",5958.49,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",9.75,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",4.87,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",11.18,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",65.54,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",3.95,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",2.13,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",77.22,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",6415.36,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",23.02,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",12.97,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",24.13,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",53.82,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",5.42,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",2.39,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",64.21,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-13T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.61,"provisorisch"
"2023-01-13T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.46,"provisorisch"
"2023-01-13T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.29,"provisorisch"
"2023-01-13T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",70.63,"provisorisch"
"2023-01-13T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",79.11,"provisorisch"
"2023-01-13T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.12,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.2,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",9.2,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.55,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",13.68,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",54.71,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.63,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",4.04,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",70.75,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",10004.03,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",15.56,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",6.45,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.87,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",52.35,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.93,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.44,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",73.21,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10185.52,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",31.15,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",17.16,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.26,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",40.77,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",6.44,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3.59,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",65.25,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-14T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.83,"provisorisch"
"2023-01-14T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.53,"provisorisch"
"2023-01-14T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",6.51,"provisorisch"
"2023-01-14T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",64.84,"provisorisch"
"2023-01-14T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",76.03,"provisorisch"
"2023-01-14T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.03,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.16,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",3.99,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",0.92,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",6.22,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",68.84,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",2.54,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",2.07,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",78.36,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",4599.54,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",8.06,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",3.09,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",10.69,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",66.55,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",3.4,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",1.73,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",75.83,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",5673.42,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",19.59,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",10.21,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",21.81,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",56.08,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",4.11,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",2.02,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",72.46,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-15T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.02,"provisorisch"
"2023-01-15T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.34,"provisorisch"
"2023-01-15T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",3.34,"provisorisch"
"2023-01-15T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",72.73,"provisorisch"
"2023-01-15T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",80.54,"provisorisch"
"2023-01-15T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-16T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.15,"provisorisch"
"2023-01-16T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.21,"provisorisch"
"2023-01-16T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",18.55,"provisorisch"
"2023-01-16T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",9.24,"provisorisch"
"2023-01-16T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",21.31,"provisorisch"
"2023-01-16T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",49.86,"provisorisch"
"2023-01-16T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.63,"provisorisch"
"2023-01-16T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",2.92,"provisorisch"
"2023-01-16T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",72.49,"provisorisch"
"2023-01-16T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-16T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",10462.57,"provisorisch"
"2023-01-16T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",25.92,"provisorisch"
"2023-01-16T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",15.64,"provisorisch"
"2023-01-16T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",25.59,"provisorisch"
"2023-01-16T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",48.72,"provisorisch"
"2023-01-16T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.86,"provisorisch"
"2023-01-16T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",2.45,"provisorisch"
"2023-01-16T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",70.77,"provisorisch"
"2023-01-16T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-16T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11654.16,"provisorisch"
"2023-01-16T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",42.03,"provisorisch"
"2023-01-16T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",28.74,"provisorisch"
"2023-01-16T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",36.31,"provisorisch"
"2023-01-16T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",40.06,"provisorisch"
"2023-01-16T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",6.75,"provisorisch"
"2023-01-16T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",2.89,"provisorisch"
"2023-01-16T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",66.92,"provisorisch"
"2023-01-16T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-16T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2023-01-16T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2023-01-16T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2023-01-16T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",61.79,"provisorisch"
"2023-01-16T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",72.77,"provisorisch"
"2023-01-16T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-17T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.26,"provisorisch"
"2023-01-17T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.28,"provisorisch"
"2023-01-17T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",29.29,"provisorisch"
"2023-01-17T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",13.67,"provisorisch"
"2023-01-17T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",35.05,"provisorisch"
"2023-01-17T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",33.42,"provisorisch"
"2023-01-17T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",7.48,"provisorisch"
"2023-01-17T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.15,"provisorisch"
"2023-01-17T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",71.48,"provisorisch"
"2023-01-17T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-17T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",16612.43,"provisorisch"
"2023-01-17T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",45.26,"provisorisch"
"2023-01-17T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",27.66,"provisorisch"
"2023-01-17T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",44.14,"provisorisch"
"2023-01-17T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",29.69,"provisorisch"
"2023-01-17T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",9.27,"provisorisch"
"2023-01-17T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.06,"provisorisch"
"2023-01-17T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",70.18,"provisorisch"
"2023-01-17T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-17T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",18621.62,"provisorisch"
"2023-01-17T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",44.56,"provisorisch"
"2023-01-17T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",24.48,"provisorisch"
"2023-01-17T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",47.68,"provisorisch"
"2023-01-17T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",24.73,"provisorisch"
"2023-01-17T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",8.22,"provisorisch"
"2023-01-17T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",4.85,"provisorisch"
"2023-01-17T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",64.89,"provisorisch"
"2023-01-17T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-17T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2023-01-17T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2023-01-17T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2023-01-17T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",51.7,"provisorisch"
"2023-01-17T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",72.88,"provisorisch"
"2023-01-17T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-18T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.18,"provisorisch"
"2023-01-18T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"provisorisch"
"2023-01-18T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",18.74,"provisorisch"
"2023-01-18T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",8.07,"provisorisch"
"2023-01-18T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",23.46,"provisorisch"
"2023-01-18T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",39.94,"provisorisch"
"2023-01-18T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",9.14,"provisorisch"
"2023-01-18T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",7.39,"provisorisch"
"2023-01-18T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",68.34,"provisorisch"
"2023-01-18T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-18T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",11750.64,"provisorisch"
"2023-01-18T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",43.25,"provisorisch"
"2023-01-18T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",29.71,"provisorisch"
"2023-01-18T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",37.15,"provisorisch"
"2023-01-18T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",34.47,"provisorisch"
"2023-01-18T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",10.26,"provisorisch"
"2023-01-18T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.18,"provisorisch"
"2023-01-18T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",71.89,"provisorisch"
"2023-01-18T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-18T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14067.52,"provisorisch"
"2023-01-18T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",35.05,"provisorisch"
"2023-01-18T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",19.77,"provisorisch"
